X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
566,172.5889,303.1143,254.9552,532.1461,0,302.1715,224.0447,0,113.4656,436.7485,0,404.2443,220.0845,363.6267,55.1437,178.3566,79.5943,566,213.6391,114.0026,0,0,43.9144,334.2791,257.0719,0,165.7483,253.9824,338.6086,189.1985,244.5618,96870.5337,83896.4008,94414.8847,81670.8979,102177.0592,94675.9264,99686.7809,91445.284,83337.8893,78673.6527,107131.557,86038.6005,87373.2316,84885.9123,88883.2103,76444.6358,1437606.457
462.1957,44.0417,166.8307,0,319.7751,453.9177,306.8785,187.744,21.7036,285.3026,391.54,411.5451,277.4316,369.32,553.6487,1.9945,299.735,57.878,566,399.4502,263.1037,566,0,144.3408,566,566,0,500.008,306.7516,432.8465,294.9962,300.3454,93157.0273,97665.9504,82160.789,87715.0486,93885.1213,92407.6197,98184.628,99357.3763,83158.0826,84448.6762,105481.401,92268.9393,84860.0455,94023.8067,102246.2299,90606.6405,1481627.382
435.7649,169.2775,98.368,255.9592,518.3687,516.7687,0,424.9935,0,0,495.7817,422.7293,354.9934,438.1288,262.7303,211.3209,497.7746,205.0654,331.4915,276.0353,416.8436,566,0,228.0372,466.5215,58.5626,133.38,83.2868,94.7434,324.9932,515.7668,332.4989,89040.0584,88634.4734,81858.1876,87269.8046,95225.461,92157.1518,102945.353,97404.5553,86252.5337,93622.5837,101254.8881,102135.7832,93679.4407,96408.3247,84308.5909,81983.527,1474180.717
401.1278,363.8873,413.4119,0,255.1653,408.7018,271.0812,452.0447,0,202.647,500.828,463.8921,326.0636,297.8367,359.0243,235.5268,263.4589,122.9058,489.6657,336.4292,242.4139,557.513,59.608,272.8516,566,273.8474,29.9527,85.0398,315.4546,566,399.7653,413.1417,89202.2319,93078.9979,92446.4992,84750.9278,92226.7033,92015.814,96943.6846,96465.6495,87958.5894,82041.9481,106609,99229.1306,84043.1141,82566.7755,91000.042,83664.6015,1454243.709
277.8358,423.1219,160.8316,79.8181,221.0626,495.9412,0,145.371,176.0793,3.867,491.317,376.7464,566,527.3103,255.5984,253.0359,0,229.8737,345.4294,207.6793,287.6437,566,0,74.2732,453.8452,188.9238,0,202.7177,22.6587,267.0801,566,331.554,100411.6814,90566.5324,78039.0526,85887.4275,84002.269,95001.9907,96560.8948,94291.4264,89615.6393,84397.4104,99613.9233,89480.5966,103290.4825,98512.2818,88638.4576,83907.7174,1462217.784
566,20.0893,0,124.0118,352.0911,412.5274,0,0,208.913,336.7206,335.9835,542.6447,234.8017,258.6492,92.607,290.6347,337.0958,115.6796,358.9303,401.5692,116.991,429.4431,22.1117,245.4844,566,404.1872,63.6787,0,230.6828,300.0391,455.9497,384.2686,101325.1999,93815.6545,81450.3773,81219.2861,97059.2326,91768.6127,101109.1219,87863.7209,88371.486,82515.5275,102496.9217,106292.0576,98771.8611,93815.5701,78559.808,80235.1295,1466669.567
566,259.8268,153.9351,0,427.2856,566,113.7476,141.5473,76.3436,384.3913,485.557,153.3278,426.7032,511.8606,566,426.0677,198.4456,139.9772,386.9376,566,528.8827,566,298.3869,215.0449,539.3335,565.4789,0,163.8133,173.1634,244.9926,261.1965,373.9092,105021.7904,96496.1867,85695.9718,83645.1904,91473.8145,95104.7865,88098.2989,82725.122,89887.6623,81357.0617,106285.205,91082.0682,96428.8731,82584.3882,93940.3962,93627.5567,1463454.373
467.2009,403.8788,181.9932,100.6613,529.0366,566,39.0546,0,199.7704,327.1141,399.1262,0,475.4139,481.5588,367.2088,265.7536,338.1476,76.255,216.8683,387.8996,262.5171,566,244.0529,166.8468,565.0716,491.3259,151.7611,351.8879,0,420.319,385.1547,240.1762,96534.7516,102727.9822,88470.4816,81933.5934,100614.6692,94198.0373,83246.2498,92180.7851,85539.4715,85314.3833,101343.4494,81574.9294,106165.5577,93980.3923,83713.0467,92044.445,1469582.226
499.7519,64.7304,116.2434,10.537,548.8765,488.4761,17.8791,156.4452,227.5363,485.6121,343.2596,97.7424,490.0883,538.1673,405.4178,89.4058,272.9383,0,63.6565,566,429.3696,566,216.0622,102.3169,566,371.0714,0,202.4984,0,347.9858,342.0219,566,102453.5543,99471.3179,90106.4206,83519.7024,91408.5622,95035.9537,85502.247,92210.4556,91234.5432,81898.0736,100760.6144,91914.1331,106218.9852,98640.6821,82206.1976,86143.2689,1478724.712
413.686,303.0985,300.9591,31.5295,418.3239,363.456,112.4837,125.4815,0,310.847,435.9271,43.2443,472.4373,549.5364,263.3167,207.4762,76.398,76.0982,419.4353,356.7051,224.2373,490.4525,45.722,271.1321,566,272.0108,4.7297,0,56.3201,163.4633,554.2118,358.629,88689.2653,88687.1546,92455.8043,84626.8868,91262.7243,91629.0192,90369.1773,89361.9984,89573.0272,89354.0992,105584.0132,95688.1009,101451.029,97708.0922,88761.3388,88532.6496,1473734.38
566,89.5521,176.0381,108.5426,317.0722,467.5748,143.4458,0,0,340.9722,261.0451,110.0703,413.3705,403.4417,147.8555,236.4256,218.2643,296.0197,542.8399,566,303.3238,412.3442,83.0199,38.2909,544.462,566,122.7454,225.4925,47.4902,219.051,323.3605,254.4436,103452.8318,78999.1047,90485.6715,81789.5463,89231.9531,94677.3741,96298.2481,98361.8394,83848.0323,94566.7235,96622.0653,86068.061,107281.8793,95772.2272,78317.878,85984.5937,1461758.029
566,400.1702,55.1509,0,387.6572,396.1504,108.9059,116.3913,80.9263,566,284.0928,259.4488,562.7272,366.8994,247.5365,94.5554,353.4711,14.5359,457.3928,566,182.9149,502.2128,112.5924,316.1761,263.3373,566,99.4316,230.0893,0,307.0054,315.0732,398.8088,99341.5633,100933.0479,85093.4299,91088.727,100015.5965,89842.4118,94604.616,79612.4131,85176.3986,95389.6702,99222.3605,90672.9716,106474.086,92998.4126,86804.1064,85627.5818,1482897.393
566,293.521,0,50.0922,503.1325,444.0044,0,0,128.0963,486.6427,438.6422,95.2244,218.8644,390.8612,213.1169,334.2553,329.1436,130.9069,430.8803,566,390.2245,445.9678,238.9157,0,452.7207,566,68.8671,145.2105,19.4529,304.8755,566,269.2645,100620.9489,97080.135,85771.6183,84215.325,91203.4598,89037.2508,89460.5955,100770.3285,87049.6592,94473.8029,106297.6404,91732.922,104020.6427,90665.9489,86291.7425,90918.1465,1489610.167
430.3138,487.0392,89.9608,169.5644,389.02,513.3541,177.2117,0,41.238,566,396.2078,164.9206,505.5833,523.7464,187.9684,413.34,165.4551,0,428.9037,489.3905,455.5529,442.8873,234.8674,227.814,566,476.6275,23.9522,148.8689,88.8838,190.1038,566,334.0093,92431.2559,107776.6408,86760.9449,85423.4833,87083.3847,90293.7797,89568.971,88537.6778,83473.2963,94308.7716,95961.024,94973.4317,100283.1073,97568.459,86229.9267,98506.0829,1479180.238
566,179.6983,189.9962,187.7274,566,513.8417,17.5753,126.8843,127.1022,486.439,372.2348,91.4575,566,523.0424,360.4302,198.277,427.6585,85.3338,453.9661,546.5767,295.4129,538.2486,99.9582,94.867,541.715,470.9223,200.6198,22.2783,189.9194,159.8331,566,404.4643,98541.9665,97257.4326,82897.4033,81109.3532,97208.2807,92151.7819,86235.3701,85078.0253,77399.8098,90485.8073,91182.7339,102819.0942,100442.993,99832.1842,84495.2893,90724.4911,1457862.016
348.3396,201.2999,12.8738,163.2775,461.5392,393.3011,55.5729,223.5469,202.5404,306.7398,457.1547,93.7876,489.5568,493.298,403.5487,261.9729,254.6274,30.7648,405.7608,458.3223,332.4981,456.3699,152.2472,175.1387,566,566,0,236.316,215.787,273.4289,566,377.7573,87484.1827,102150.3736,85159.5972,85328.4753,91815.4733,95174.8206,94522.746,95940.9306,78972.3506,84226.0791,106382.2944,83852.5611,105228.2852,96590.5917,92891.4677,86650.0776,1472370.307
506.5426,189.9028,0,87.8011,509.5632,472.5469,98.3796,64.9225,0,367.0027,566,135.3298,413.0533,335.9374,481.7897,259.6407,176.3325,0,566,388.1557,469.0342,566,80.1377,0,494.1566,433.1369,128.5412,23.2151,0,122.7137,421.6124,479.8557,92301.7705,100721.8333,87173.6596,91454.4158,93257.4819,92419.483,81971.4054,91087.653,87912.3365,89306.1825,103847.6475,85858.1016,106807.9337,92630.639,97651.0926,83519.7493,1477921.385
418.0186,227.1037,93.5904,125.8121,466.8125,432.3495,205.5057,112.5007,6.5086,334.8666,450.7736,21.8953,563.8151,308.5851,468.6695,140.1922,208.6047,83.8521,562.9136,511.3621,338.2179,453.8177,194.0762,73.4377,504.9806,423.843,159.2869,0,162.851,208.3276,566,334.1385,89575.4043,99705.9932,82386.4169,87546.2314,95059.8509,94464.9494,84955.3205,92949.5294,82426.3494,86517.6998,99012.2598,101877.0725,105687.042,85079.4158,93798.267,87940.5206,1468982.323
351.5403,362.1963,45.9146,165.9228,510.6159,566,0,124.0912,80.9008,341.0311,401.618,65.1719,487.2174,345.5578,413.4665,268.9165,169.3314,31.326,454.6208,566,243.7766,533.4153,29.682,97.8327,533.7565,430.3457,257.955,91.4778,0,298.8421,467.5636,345.6833,98707.99,99922.5402,88377.1969,85854.8986,100136.357,95499.808,96684.5674,92497.3596,81318.849,85348.9409,90187.8196,84913.1036,106855.7813,85428.3128,89615.4414,87730.7869,1469079.754
475.8292,395.2499,0,29.3831,494.7631,566,0,122.3637,150.613,266.6738,566,67.9038,546.1387,454.5312,341.8823,73.5045,254.9432,88.1494,566,504.1864,305.7037,561.942,86.584,99.719,566,532.2473,173.1878,0,80.7778,374.0089,566,242.6074,95944.7837,98751.8425,81535.9899,88123.5597,93314.8071,97804.6503,90167.8628,92864.3836,83190.2596,89609.6935,100206.2633,102665.7495,107707.2451,93882.1749,91217.9939,89292.6197,1496279.879
366.7885,239.6982,101.5176,18.0526,566,566,103.1823,98.03,152.5733,257.4601,366.7816,130.6845,492.4321,540.936,427.376,97.6085,263.3508,63.1675,517.9017,344.4544,291.8012,566,85.0198,140.2722,550.7677,513.5704,64.7401,0,64.493,349.4412,566,306.2951,91942.4694,95106.8143,81515.8338,85997.5662,100365.8573,97326.9373,91452.6259,85966.0402,79581.5904,89801.6514,99843.2428,100336.6444,106394.8329,92702.2726,90021.6561,91808.0939,1480164.129
566,221.5004,36.3651,115.7332,523.3807,521.361,126.5398,183.0842,130.7273,380.8919,426.1807,42.6046,566,316.28,446.9738,106.2413,423.0052,90.3365,566,438.8003,279.7794,535.7735,84.1836,14.8306,566,497.9515,137.3954,91.1801,109.964,315.8002,502.532,300.7839,97580.3075,94312.2034,84193.3088,88192.7686,98958.739,92873.3635,89439.8002,105264.3576,87123.01,80898.7648,98715.1219,87430.7387,106564.2801,91851.9525,85119.0261,90056.952,1478574.695
470.1279,185.2934,10.1859,0,427.5282,566,54.9016,243.1263,93.6079,378.4865,476.0799,57.6706,454.5167,510.551,494.8982,137.3729,315.5383,72.5156,566,303.5811,356.2421,566,143.5016,159.7358,483.5176,412.9311,140.2797,69.4471,13.7588,386.1129,566,270.6012,100417.3129,100339.0785,88283.599,85512.7014,82931.4437,93915.125,87929.5781,94149.8204,86185.0572,84135.1044,103537.8352,95091.0081,106527.7224,93859.3412,84941.1937,89287.9838,1477043.905
497.4468,253.1338,110.7,38.4828,508.6233,505.1676,94.0038,30.0935,190.6537,285.9716,466.7171,153.4279,522.9753,423.8032,443.6449,160.5556,299.1251,33.6999,534.1716,427.9259,465.8733,566,73.8859,37.9375,516.224,507.1225,0,131.0751,12.8786,400.034,566,328.1495,100582.8443,99511.033,76519.6297,86450.1231,96444.5434,93090.4222,89798.7713,92907.2521,80342.0659,84971.8869,97432.9808,92080.5522,102774.1845,95413.4659,83700.3387,94000.9937,1466021.088
473.3381,305.5306,0,0,548.6684,566,0,100.573,189.0903,306.3928,566,18.5863,462.4767,278.5346,427.8235,44.8047,242.4422,0,483.2978,247.7019,405.7601,541.2526,107.2217,45.1601,518.4105,493.1755,112.8899,0,0,245.0674,566,190.3775,99628.1084,100376.1966,87424.8781,85593.9819,97536.6808,96397.0266,91249.887,94341.9902,84412.8716,89522.0916,102327.1778,95903.0134,106759.9818,91913.0368,88011.5277,87452.8649,1498851.315
560.5324,286.5968,91.777,0,566,534.3383,65.4563,12.7596,166.9346,364.5675,462.8257,36.1834,487.0529,339.0021,335.1447,47.3705,176.6533,36.719,501.523,289.4316,280.2275,520.6155,239.8914,80.0565,404.4909,453.212,73.978,0,0,238.7882,517.2974,373.7769,100151.2626,96795.6927,83322.177,87385.4804,98108.4881,96632.5935,92107.6938,92044.2685,86159.7387,92658.4694,102016.2399,98724.7108,106763.6534,92212.2909,85960.368,81777.9002,1492821.028
547.8799,244.2461,0,131.1227,566,496.5075,84.6748,165.9959,95.6846,480.8777,477.1603,69.3874,550.7054,346.9496,514.004,85.1011,349.2518,61.5516,441.6524,332.7408,528.2676,501.8748,107.4349,100.7767,543.682,452.4127,129.0549,0,0,272.0654,566,266.2862,99352.7231,99957.4833,87374.7241,84749.4618,93263.9596,85382.9367,86485.3843,89774.8834,85239.5094,95680.3816,103171.6854,100416.365,106216.5926,95932.9926,81045.8631,90862.5236,1484907.47
566,326.2317,13.7524,121.0087,566,566,48.036,0,88.1653,225.6931,503.1058,26.3737,514.9724,452.2943,379.0292,0,265.573,63.9686,553.529,389.0996,561.6599,488.4448,60.5017,101.8834,556.0552,522.5666,102.6367,0,31.3388,234.159,554.0371,216.715,98881.9335,97937.0822,82612.3639,92477.0688,95648.1763,99619.5857,92448.4081,85739.3865,84123.4458,88566.9016,101721.2338,100336.8618,107130.1212,93834.921,87820.8143,93647.2057,1502545.51
532.0958,337.3299,1.2985,39.9764,433.0877,566,3.6388,182.8656,155.8691,442.8706,543.0938,27.4983,531.2154,413.358,423.8981,0,262.2034,113.4472,566,444.4178,346.1182,507.7633,100.9526,105.7338,566,514.8077,97.2404,45.9467,0,237.0849,566,375.2149,99291.8891,99391.0648,85655.0307,85692.3346,93860.2491,97479.2982,86674.0358,93676.6094,86048.7348,92044.052,103210.5267,97528.7082,107012.928,92575.4282,86599.4558,91910.6446,1498650.99
476.0217,337.1902,133.7079,97.2219,533.9395,525.5761,53.7242,153.2385,133.7111,377.357,566,0,525.7709,414.8925,374.3943,1.1124,247.7869,87.2185,530.3815,336.5656,378.5119,543.4139,179.8351,79.0651,472.0299,403.8851,3.1787,138.4338,53.0024,196.5875,499.954,352.6484,97304.4699,100006.5722,82088.8495,89515.0247,97660.6126,94710.2728,87150.7074,96088.0458,83887.0936,91411.6334,106838.8984,89068.2105,98025.763,95956.241,88667.2486,84227.0033,1482606.647
474.261,412.8749,0,17.8115,566,566,0,123.4206,155.3582,268.683,566,62.2732,505.9033,356.777,470.3563,0,244.6686,14.9752,478.0659,396.1624,379.0723,479.8744,133.8722,107.5024,527.631,522.8954,63.1376,118.7394,0,146.5383,462.7959,186.2299,99114.3684,94997.866,86608.2308,89361.5853,97223.3847,95062.475,85038.0616,94333.6615,83002.8483,88247.0272,100701.301,87326.187,104827.7211,97522.7946,87767.0225,81909.1495,1473043.685
566,368.7001,1.8268,0,510.1426,566,108.7294,204.0427,60.8472,310.9656,533.8316,102.3886,566,371.8751,431.8858,0,346.3696,0,534.3407,306.6278,405.6356,552.6034,186.8748,56.0089,490.4457,443.2198,171.5296,0,94.0371,226.9673,558.8249,235.7389,98696.3084,105602.5241,82906.4226,86295.8221,91759.942,95505.3159,93037.6826,94518.5839,87544.9633,88750.4369,99422.4397,97837.4331,104758.1572,93838.53,88197.4976,88894.0168,1497566.076
532.9844,364.0967,35.1001,48.2191,486.851,531.1559,123.1223,154.2402,168.081,290.3502,492.8078,48.4756,566,390.9558,446.7205,0,246.6799,0,482.947,418.381,405.393,529.836,231.2959,127.3839,539.0722,469.5787,77.7351,30.8562,0,126.0342,482.3379,180.7876,98595.1546,100197.5858,82682.5824,89310.1695,98020.2727,93508.0934,90009.075,91796.0084,82803.5666,85814.7692,99906.9171,96292.9163,106342.3414,94753.8487,90210.6978,87927.5042,1488171.503
467.5321,296.4372,0,83.0546,451.0717,566,52.1535,140.4664,170.4647,261.2367,546.8519,0,521.239,315.4316,359.5944,0,312.1661,0,522.0887,390.1346,428.3053,566,182.4045,35.8928,566,511.9541,97.5647,8.4994,43.3815,174.7263,518.2361,267.5024,98617.8467,102318.5015,85005.8368,89366.5162,97899.7674,96332.2773,91705.3569,95328.8922,82103.8598,83801.4485,98989.8728,95537.5982,105640.0918,96319.7575,90573.8037,93038.5334,1502579.961
548.3898,330.9112,0,18.8873,481.2754,566,59.3458,161.0664,120.8359,312.249,566,110.1577,566,256.5669,400.2046,124.8829,358.7505,58.4456,515.0485,385.6145,452.0158,562.8331,202.67,9.7423,566,469.5039,121.3191,0,22.9151,122.3681,551.4219,250.8843,99805.7953,97873.4918,85578.3663,90901.6656,97164.9548,94991.9439,89382.2327,95440.4936,84388.046,87663.9966,102344.2502,91399.9823,106908.5424,90083.027,88137.0966,90777.9232,1492841.808
496.4645,271.3246,0,32.09,537.0831,565.1391,13.6969,222.2204,129.8848,326.6562,566,62.5918,564.4764,343.7294,374.4084,99.9274,242.0586,0,536.5084,374.2074,351.014,516.0977,165.7422,71.0411,515.3691,352.8948,197.4302,24.8698,23.833,116.9136,566,253.2214,91721.2104,104568.8817,86421.2893,89394.1283,95724.9006,96643.2474,90822.9098,91894.1619,88816.1842,89264.4406,101713.9852,93900.03,106395.446,94355.7104,90877.8615,86741.1236,1499255.511
566,243.2683,0,34.1486,566,566,15.6842,165.5789,135.6506,244.7295,479.433,49.9059,566,425.3866,348.8355,86.1759,300.6724,0,516.6476,371.0439,467.0372,566,186.2736,104.5603,559.9488,484.7609,69.1509,0,12.9951,13.1643,566,260.9133,100046.7251,97983.2042,86224.3412,91672.6469,99128.5924,96696.8876,93217.9741,91834.093,83617.7276,89508.1343,93745.0266,96175.9562,106387.1158,98246.6685,88061.549,91476.1018,1504022.744
462.1516,404.3778,14.2541,0,566,541.847,0,173.7428,75.9974,312.3425,488.9286,29.6416,525.3229,420.0779,379.8689,40.2077,296.602,3.3718,515.2825,444.066,463.7201,559.3453,155.59,69.257,543.0408,482.9117,116.9853,35.7647,0,145.5647,566,289.8401,98452.8269,100630.1815,80935.7009,91572.0332,98565.7176,96500.3616,91704.3035,94284.0837,82063.9517,91501.9334,101421.7465,94898.2872,106334.288,91554.9582,86826.9053,93244.2484,1500491.528
547.1365,358.2257,55.2554,21.3282,502.44,566,51.135,87.475,110.7845,281.3941,484.1541,0,526.4495,416.4735,352.5049,53.0724,197.203,27.3106,532.3946,414.2916,411.3765,566,190.3708,118.7039,494.1383,449.0003,194.2232,0,0,16.2351,497.1922,267.6186,98501.9262,92195.1746,79746.1578,89391.3837,98671.1489,96574.963,92792.2817,93534.3137,84536.8255,87425.1203,90609.5813,99243.5496,106674.5,98575.2275,87918.039,91716.1061,1488106.299
540.5068,329.8047,38.5701,13.3093,506.7296,566,37.3798,149.7378,86.4148,342.8601,527.3282,63.243,521.3057,463.2354,340.5758,96.3879,269.6666,44.357,525.7604,368.5372,463.2749,555.5615,191.1504,98.6428,566,464.0487,145.7491,72.5004,22.2317,44.1613,517.8228,230.6144,98459.679,95804.6838,84636.5273,90616.2804,99568.0137,94682.8887,88180.1407,91318.163,83036.1713,90684.1472,98780.8184,92119.7793,107179.4649,95832.5271,83627.9985,88056.5779,1482583.861
493.0306,321.3351,38.105,28.629,491.2607,566,20.4283,156.4833,116.6729,359.499,551.8238,61.831,557.9114,494.5023,296.9147,56.948,267.2463,10.5595,566,415.3529,433.6488,566,223.453,35.8661,501.7765,367.5705,141.3604,0,44.1066,88.6692,517.8498,290.5098,97658.5702,100838.4306,85261.9658,88487.6448,97916.8104,95784.632,93673.6693,92741.7513,85011.2309,94199.2416,96800.9807,95306.1485,106722.6835,92937.2747,89301.2873,87292.3547,1499934.677
523.1314,373.9952,70.9863,6.624,538.188,539.3619,46.4228,195.8966,126.1644,273.5707,523.3007,0,566,458.0429,342.3151,52.3391,255.2811,11.9118,536.9212,379.1448,414.2085,502.2176,127.0895,74.1141,553.2077,418.0659,146.3277,43.0246,6.0157,120.5048,550.5541,268.5107,97103.3945,102901.8241,81073.4345,89428.1668,99488.3735,96452.6651,87243.7939,93610.729,83725.0726,90507.9641,98536.5603,94844.7035,106961.7083,93660.6508,88616.7655,92135.0494,1496290.856
555.2841,362.9651,28.2755,84.5622,504.7712,548.4779,41.7519,171.8394,115.6594,280.2138,524.507,35.7995,531.37,440.1066,317.6229,39.0645,264.6488,49.3411,564.6602,339.552,419.2099,530.9108,206.4372,17.0322,558.3327,420.8038,134.1458,0,0,38.4155,557.217,265.292,97977.3222,91149.7804,84230.9548,86927.7398,99003.6581,96037.2168,96255.6117,95642.1845,88404.4457,89524.9487,98683.6838,94635.6486,107127.0332,98152.3419,89381.5339,90266.9292,1503401.033
501.13,360.2955,57.1704,64.2636,480.3702,566,45.9204,180.4875,109.8236,364.744,545.8183,0,522.7267,421.9608,212.0608,64.2309,201.1625,25.5509,514.9541,412.8144,504.91,541.199,171.5501,0,524.2768,370.9311,163.5277,18.724,0,107.9038,548.9491,263.0496,86973.6919,100613.379,80262.8123,90617.6966,91607.6501,96115.7001,93231.353,97586.6205,81238.7561,98450.4507,100552.5482,94489.0705,106981.7357,94504.8958,87725.5407,91040.5613,1491992.463
545.5199,404.5868,9.86,49.1731,519.5886,566,75.4204,153.5786,128.4756,305.0498,541.7596,84.4929,505.4523,448.8272,269.5712,105.5106,306.7978,23.225,526.6006,419.1497,441.2295,554.4183,178.8444,66.0193,550.8929,433.1341,134.3672,0,10.8537,126.035,527.7873,293.3577,98659.7668,99250.7426,83575.2687,89887.3541,98809.8776,95736.4198,92907.6075,91192.7895,82203.4582,90274.5663,99615.4552,98454.5822,106904.9103,92996.3222,87979.4196,92392.3792,1500840.92
512.691,352.2624,0.9761,50.6224,501.7464,566,0,137.8321,129.9959,273.5413,502.1864,7.4314,538.1647,457.0197,338.7984,1.6709,293.9657,21.4351,566,467.2621,406.9783,566,145.9782,36.1713,546.4582,385.2332,122.2807,0,0,84.9949,542.8834,252.509,99167.303,98160.2004,85095.4093,87939.5177,98072.4752,96896.5977,92831.1635,94360.0534,86304.5302,91135.1671,96366.3691,95668.3826,106468.9839,94628.8221,90859.1906,91800.9522,1505755.118
512.5764,415.0192,39.3206,75.2335,480.8832,566,0,130.1445,136.5267,319.8589,542.5138,1.9875,566,453.1253,269.8859,11.3952,321.5932,7.5385,566,485.2429,472.8167,566,206.8619,0,548.7212,352.5012,155.6963,10.8262,0.0233,106.5745,566,327.5284,99985.7199,102583.336,81320.1731,88400.3604,97482.9386,95801.2368,93648.091,98788.4696,83822.8765,93785.0108,99046.6535,94065.2729,106664.8467,95144.87,89588.0911,91576.3831,1511704.33
